"","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","trophic_group","trophic_assigned","sampling_method","disturbance_type","comparison_type","disturbance_av","control_av","dist_var","control_var","var_type","dist_n","control_n","significant","approx_p_val","exact_p_val","sample_area","sampling_depth","above_below","perc_during_dist","perc_annual_dist","time_after_dist_start","time_after_dist_end","lat","lon","forest_type","deciduous_coniferous","plantation","plot_area","mean_annual_precipitation","mean_annual_temperature","aridity","Functional_group_size","body_length","body_width","min_length","max_length","av_length","min_width","max_width","av_width","control_SD","dist_SD","Article","Did.the.study.consist.of.both.temporal.and.spatial.comparisons.","Did.the.study.use.randomization.","Did.the.study.avoid.confounding.factors.","Can.study.determine.causality.","Validity","study_year","yi","vi","sei","e_n","inv_n_tilda","sqrt_inv_n_tilda"
"83","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Araneida",NA,"predator","pitfall traps","drought","undisturbed vs disturbed",4.232727273,2.603636364,0.56,0.941818182,"SE",5,5,NA,NA,NA,63.62,0,"aboveground",-100,-100,28,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"macrofauna","Araneae","Araneida",0.43,100,50.215,1.435450768,28.29256964,14.8640102,2.10596947739727,1.25219806739988,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,0.485937461255506,0.148353853168818,0.385167305425601,10,0.4,0.632455532033676
"84","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Araneida",NA,"predator","pitfall traps","drought","undisturbed vs disturbed",5.632727273,4.232727273,1.501818182,0.941818182,"SE",5,5,TRUE,"<0.05",0.043,63.62,0,"aboveground",-100,-100,46,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"macrofauna","Araneae","Araneida",0.43,100,50.215,1.435450768,28.29256964,14.8640102,2.10596947739727,3.35816754479715,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,0.285747212109471,0.120598232207298,0.347272561840549,10,0.4,0.632455532033676
"85","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Araneida",NA,"predator","pitfall traps","drought","undisturbed vs disturbed",4.64,2.4,0.916363636,0.254545455,"SE",5,5,NA,NA,NA,63.62,0,"aboveground",-100,-100,58,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"macrofauna","Araneae","Araneida",0.43,100,50.215,1.435450768,28.29256964,14.8640102,0.569180940743614,2.04905138220487,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,0.659245628884264,0.0502520066172958,0.224169593427155,10,0.4,0.632455532033676
"86","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Araneida",NA,"predator","pitfall traps","precip_inc","undisturbed vs disturbed",2.374545455,3.214545455,0.712727273,0.941818182,"SE",5,5,NA,NA,NA,63.62,0,"aboveground",100,100,21,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"macrofauna","Araneae","Araneida",0.43,100,50.215,1.435450768,28.29256964,14.8640102,2.10596947739727,1.59370663184605,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,-0.302879933311191,0.175932952542215,0.419443622602865,10,0.4,0.632455532033676
"87","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Araneida",NA,"predator","pitfall traps","precip_inc","undisturbed vs disturbed",2.603636364,4.232727273,0.941818182,0.56,"SE",5,5,NA,NA,NA,63.62,0,"aboveground",100,100,28,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"macrofauna","Araneae","Araneida",0.43,100,50.215,1.435450768,28.29256964,14.8640102,1.25219806739988,2.10596947739727,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,-0.485937461255506,0.148353853168818,0.385167305425601,10,0.4,0.632455532033676
"88","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Araneida",NA,"predator","pitfall traps","precip_inc","undisturbed vs disturbed",4.232727273,5.632727273,0.941818182,1.501818182,"SE",5,5,TRUE,"<0.05",0.043,63.62,0,"aboveground",100,100,46,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"macrofauna","Araneae","Araneida",0.43,100,50.215,1.435450768,28.29256964,14.8640102,3.35816754479715,2.10596947739727,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,-0.285747212109471,0.120598232207298,0.347272561840549,10,0.4,0.632455532033676
"89","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Araneida",NA,"predator","pitfall traps","precip_inc","undisturbed vs disturbed",2.4,4.64,0.254545455,0.916363636,"SE",5,5,NA,NA,NA,63.62,0,"aboveground",100,100,58,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"macrofauna","Araneae","Araneida",0.43,100,50.215,1.435450768,28.29256964,14.8640102,2.04905138220487,0.569180940743614,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,-0.659245628884264,0.0502520066172958,0.224169593427155,10,0.4,0.632455532033676
"90","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","pitfall traps","precip_inc","undisturbed vs disturbed",148.115942,54.7826087,22.31884058,13.1884058,"SE",5,5,NA,NA,NA,63.62,0,"aboveground",100,100,21,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,29.4901718836525,49.9064447158608,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,0.994622574869002,0.0806620528613769,0.284010656246164,10,0.4,0.632455532033676
"91","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","pitfall traps","precip_inc","undisturbed vs disturbed",153.1884058,70,22.31884058,13.1884058,"SE",5,5,NA,NA,NA,63.62,0,"aboveground",100,100,28,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,29.4901718836525,49.9064447158608,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,0.783173332236586,0.0567238835573466,0.238167763472193,10,0.4,0.632455532033676
"92","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","pitfall traps","precip_inc","undisturbed vs disturbed",283.0434783,141.0144928,21.30434783,17.24637681,"SE",5,5,NA,NA,NA,63.62,0,"aboveground",100,100,46,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,38.564070912736,47.6379699641801,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,0.696737848500043,0.0206232127495724,0.143607843621344,10,0.4,0.632455532033676
"93","Lensing_2005a","Lensing_2005a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","pitfall traps","precip_inc","undisturbed vs disturbed",73.04347826,36.52173913,5.072463768,2.028985507,"SE",5,5,TRUE,"<0.001",NA,63.62,0,"aboveground",100,100,58,NA,37.719113,-84.338822,"temperate seasonal forest","deciduous",FALSE,4,NA,NA,1.448496973,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,4.53694951901388,11.3423737986527,"Lensing et al. 2005","Partially","Yes","No","Partially","Low validity",2005,0.693147180559945,0.00790895061650224,0.0889322810710613,10,0.4,0.632455532033676
"94","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","high-gradient canister","drought","undisturbed vs disturbed",12800,38000,7800,6300,"SE",4,4,FALSE,">0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,12600,15600,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-1.08814098880081,0.398824040209488,0.631525169893875,8,0.5,0.707106781186548
"95","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Enchytraeidae","omnivore",NA,"baerman funnel","drought","undisturbed vs disturbed",3300,36600,1900,8700,"SE",4,4,TRUE,"<0.05",NA,15.9,15,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Enchytraeidae","Enchytraeidae",150,2000,1075,0.521102631,2.07220232,1.296652476,17400,3800,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-2.40612577193489,0.388000414099215,0.622896792493921,8,0.5,0.707106781186548
"96","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Macroarthropods","predator",NA,"tullgren funnel","drought","undisturbed vs disturbed",190,860,70,100,"SE",4,4,TRUE,"<0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"macrofauna","Macroarthropods","Macroarthropods",NA,NA,47.5,2,28.29256964,15.14628482,200,140,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-1.50990831708707,0.149254894088142,0.386335209485419,8,0.5,0.707106781186548
"97","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","high-gradient canister","drought","undisturbed vs disturbed",2100,7400,430,690,"SE",4,4,FALSE,">0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,1380,860,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-1.25954265548075,0.050621740052242,0.224992755555022,8,0.5,0.707106781186548
"98","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"high-gradient canister","drought","undisturbed vs disturbed",70200,220000,33800,32600,"SE",4,4,TRUE,"<0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,65200,67600,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-1.1422792353206,0.253782268249272,0.503768069898512,8,0.5,0.707106781186548
"99","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","high-gradient canister","precip_inc","undisturbed vs disturbed",66000,38000,6800,6300,"SE",4,4,FALSE,">0.07",NA,100,10,"belowground",37,37,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,2025,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,12600,13600,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,0.55206858230004,0.0381013929270036,0.195195781017428,8,0.5,0.707106781186548
"100","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Enchytraeidae",NA,NA,"baerman funnel","precip_inc","undisturbed vs disturbed",890,36600,85,8700,"SE",4,4,FALSE,">0.08",NA,15.9,15,"belowground",37,37,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,2025,1150,7.5,2.167902126,"mesofauna","Enchytraeidae","Enchytraeidae",150,2000,1075,0.521102631,2.07220232,1.296652476,17400,170,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-3.71658205666327,0.0656249511222435,0.25617367374936,8,0.5,0.707106781186548
"101","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Macroarthropods","predator",NA,"tullgren funnel","precip_inc","undisturbed vs disturbed",97400,860,10000,100,"SE",4,4,FALSE,">0.09",NA,100,10,"belowground",37,37,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,2025,1150,7.5,2.167902126,"macrofauna","Macroarthropods","Macroarthropods",NA,NA,47.5,2,28.29256964,15.14628482,200,20000,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,4.72964910038307,0.0240618286899502,0.155118756731577,8,0.5,0.707106781186548
"102","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","high-gradient canister","precip_inc","undisturbed vs disturbed",13100,7400,4100,690,"SE",4,4,FALSE,">0.06",NA,100,10,"belowground",37,37,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,2025,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,1380,8200,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,0.571132229996982,0.106648967057101,0.326571534364373,8,0.5,0.707106781186548
"103","Lindberg_2002a","Lindberg_2002a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"high-gradient canister","precip_inc","undisturbed vs disturbed",317000,220000,46600,32600,"SE",4,4,FALSE,">0.05",NA,100,10,"belowground",37,37,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,2025,1150,7.5,2.167902126,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,65200,93200,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,0.365274227524919,0.0435677786944157,0.208728959884381,8,0.5,0.707106781186548
"104","Lindberg_2004a","Lindberg_2004a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","tullgren funnel","precip_inc","undisturbed vs disturbed",41200,39100,8300,4100,"SE",4,4,FALSE,">0.05",NA,100,8,"belowground",NA,NA,4750,NA,64.11666667,19.45,"boreal forest","coniferous",TRUE,2500,590,NA,1.472429847,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,8200,16600,"Lindberg and Persson, 2004","Partially","Yes","Yes","Yes","Medium validity",2004,0.0523157893641606,0.0515801252573279,0.227112582780717,8,0.5,0.707106781186548
"105","Lindberg_2004a","Lindberg_2004a_1","abundance",NA,FALSE,"Macroarthropods","predator",NA,"tullgren funnel","precip_inc","undisturbed vs disturbed",630,800,110,200,"SE",4,4,FALSE,">0.05",NA,100,8,"belowground",NA,NA,4750,NA,64.11666667,19.45,"boreal forest","coniferous",TRUE,2500,590,NA,1.472429847,"macrofauna","Macroarthropods","Macroarthropods",NA,NA,47.5,2,28.29256964,15.14628482,400,220,"Lindberg and Persson, 2004","Partially","Yes","Yes","Yes","Medium validity",2004,-0.238891908282349,0.0929862685815067,0.304936499260923,8,0.5,0.707106781186548
"106","Lindberg_2004a","Lindberg_2004a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","tullgren funnel","precip_inc","undisturbed vs disturbed",11600,13600,2000,2300,"SE",4,4,FALSE,">0.05",NA,100,8,"belowground",NA,NA,4750,NA,64.11666667,19.45,"boreal forest","coniferous",TRUE,2500,590,NA,1.472429847,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,4600,4000,"Lindberg and Persson, 2004","Partially","Yes","Yes","Yes","Medium validity",2004,-0.159064694629687,0.0583272945990315,0.241510444078577,8,0.5,0.707106781186548
"107","Lindberg_2004a","Lindberg_2004a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"tullgren funnel","precip_inc","undisturbed vs disturbed",59800,93300,4500,38200,"SE",4,4,FALSE,">0.05",NA,100,8,"belowground",NA,NA,4750,NA,64.11666667,19.45,"boreal forest","coniferous",TRUE,2500,590,NA,1.472429847,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,76400,9000,"Lindberg and Persson, 2004","Partially","Yes","Yes","Yes","Medium validity",2004,-0.444814446896712,0.17329720181143,0.41628980507746,8,0.5,0.707106781186548
"108","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",8064.516129,33724.34018,733.1378299,10997.06745,"SE",4,4,TRUE,"<0.05",0.005,7854,10,"belowground",-70,-35,2190,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,21994.1349,1466.2756598,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-1.43074612381472,0.114597166023323,0.33852203181377,8,0.5,0.707106781186548
"109","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",25659.82405,34457.47801,19794.72141,5131.964809,"SE",4,4,TRUE,"<0.05",0.008,7854,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,10263.929618,39589.44282,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.294799540220645,0.617284023605328,0.785674247767691,8,0.5,0.707106781186548
"110","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",65249.26686,118035.1906,17595.30792,16129.03226,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,2920,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,32258.06452,35190.61584,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.59276799515142,0.0913902103130944,0.302308138019959,8,0.5,0.707106781186548
"111","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",30791.78886,50586.51026,3665.68915,5865.102639,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,3285,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,11730.205278,7331.3783,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.49643688611621,0.027614889686914,0.166177283907621,8,0.5,0.707106781186548
"112","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",38123.16716,34457.47801,2199.41349,5131.964809,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,365,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,10263.929618,4398.82698,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,0.101096116871369,0.0255103851558653,0.159719708100989,8,0.5,0.707106781186548
"113","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",159090.9091,118035.1906,28592.37537,16129.03226,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,730,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,32258.06452,57184.75074,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,0.298492988747301,0.0509726564252274,0.225771248003875,8,0.5,0.707106781186548
"114","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",60850.43988,50586.51026,8064.516129,5865.102639,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,1095,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,11730.205278,16129.032258,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,0.184734103232682,0.0310067869223782,0.176087441126215,8,0.5,0.707106781186548
"115","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",1552.795031,7608.695652,NA,854.0372671,"SE",4,4,TRUE,"<0.001",NA,7854,10,"belowground",-70,-35,2190,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,1708.0745342,778.078029059854,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-1.58923520512972,0.0753697726188199,0.274535558022672,8,0.5,0.707106781186548
"116","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",2251.552795,7453.416149,310.5590062,543.4782609,"SE",4,4,TRUE,"<0.001",NA,7854,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,1086.9565218,621.1180124,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-1.19705236148599,0.0243418105511097,0.156018622449725,8,0.5,0.707106781186548
"117","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",7763.975155,18322.98137,2018.63354,1785.714286,"SE",4,4,TRUE,"<0.001",NA,7854,10,"belowground",-70,-35,2920,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,3571.428572,4037.26708,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.858661619266739,0.0770979890628728,0.277665246408103,8,0.5,0.707106781186548
"118","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",7375.776398,11645.96273,698.757764,698.757764,"SE",4,4,TRUE,"<0.01",0.062,7854,10,"belowground",-70,-35,3285,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,1397.515528,1397.515528,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.456758402179364,0.0125750692535975,0.112138616246133,8,0.5,0.707106781186548
"119","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",1863.354037,7453.416149,931.6770186,543.4782609,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,365,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,1086.9565218,1863.3540372,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-1.38629436125406,0.255316840332137,0.505288868205245,8,0.5,0.707106781186548
"120","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",3416.149068,18322.98137,1708.074534,1785.714286,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,730,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,3571.428572,3416.149068,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-1.67964217139511,0.259497989082966,0.509409451309029,8,0.5,0.707106781186548
"121","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",3105.590062,11645.96273,1552.795031,698.757764,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,1095,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,1397.515528,3105.590062,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-1.32175583976765,0.253600000002061,0.503587132482613,8,0.5,0.707106781186548
"122","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",15759.31232,119627.5072,5014.326648,28653.29513,"SE",4,4,TRUE,"<0.001",NA,7854,10,"belowground",-70,-35,2190,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,57306.59026,10028.653296,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-2.02695135942321,0.158609958781319,0.398258658137296,8,0.5,0.707106781186548
"123","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",37249.28367,131805.1576,15042.97994,13610.31519,"SE",4,4,TRUE,"<0.001",NA,7854,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,27220.63038,30085.95988,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-1.26369203901589,0.173754523085237,0.416838725510523,8,0.5,0.707106781186548
"124","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",131805.1576,179799.4269,19340.97421,16475.6447,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,2920,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,32951.2894,38681.94842,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.310517181280983,0.0299290645140386,0.173000186456658,8,0.5,0.707106781186548
"125","Lindberg_2006a","Lindberg_2006a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",138968.4814,120343.8395,58022.92264,13610.31519,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,3285,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,27220.63038,116045.84528,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,0.143894180182627,0.187118304140112,0.432571732941615,8,0.5,0.707106781186548
